"","StartDate","EndDate","Status","Progress","Duration (in seconds)","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","Q1.2","Q2.1","Q2.2","Q2.3","Q2.4","Q2.5","Q2.6_1","Q2.6_2","Q2.6_3","Q2.6_4","Q2.6_5","Q3.1","Q3.2","Q3.3","Q3.4","Q3.5_1","Q3.5_2","Q3.5_3","Q3.5_4","Q3.6_1","Q3.6_2","Q3.6_3","Q3.6_4","1_Q5.2","2_Q5.2","3_Q5.2","4_Q5.2","5_Q5.2","Q7.1_1","Q7.1_2","Q7.1_3","Q7.1_4","Q7.1_5","Q7.1_6","Q7.1_7","investExtra1","profile1b","profile2b","profile3b","profile4b","profile5b","profile1a","profile2a","profile3a","profile4a","profile5a","seed1","seed2","seed3","seed4","seed5","minutes","AgeNum","Q6.8_10_aggregated","Q6.9_agg"
"437","2023-06-29 17:54:00","2023-06-29 17:58:24","IP Address","100",264,"True","2023-06-29 17:58:25","R_3fZQyqWHjDOsgEY","email","EN","Consent to participate in this short survey","Student","University","United States","German","0",4,0,0,4,1,"No",NA,NA,NA,"Yes","No","No","No","Yes","No","No","No","Profile B","Profile B","Profile A","Profile A","Profile B","1","4","3","6","5","2","7",NA,"1500 conference participants|Executive group that manages the association and annual meeting|Elected council that appoints a president|Not-for-profit ownership structure","500 conference participants|Executive group that manages the association and annual meeting|Elected council and elected president|Not-for-profit ownership structure","2000 + conference participants|Council that manages the association and annual meeting|Non-elected executive, elected Council and elected President|Cooperative ownership structure – membership ownership","1500 conference participants|President that manages the association and annual meeting|Non-elected executive that appoints council and president|Cooperative ownership structure – membership ownership","2000 + conference participants|President that manages the association and annual meeting|Non-elected executive, elected Council and appointed President|Cooperative ownership structure – membership ownership","2000 + conference participants|Council that manages the association and annual meeting|Elected council that appoints a president|Not-for-profit ownership structure","500 conference participants|Executive group that manages the association and annual meeting|Non-elected executive, elected Council and elected President|Not-for-profit ownership structure","1500 conference participants|Council and President that manage the association and annual meeting|Non-elected executive that appoints council and president|Not-for-profit ownership structure","2000 + conference participants|Council that manages the association and annual meeting|Elected council that appoints a president|Cooperative ownership structure – membership ownership","500 conference participants|Executive group that manages the association and annual meeting|Elected council that appoints a president|Private-for-profit ownership structure","146573092","613714897","734483011","434081244","379158227",4.4,32,"Straight","Man"
"438","2023-06-29 13:58:25","2023-06-29 14:01:28","IP Address","54",182,"False","2023-07-06 14:01:30","R_1LGyK0IUIk20oIs","email","EN","Consent to participate in this short survey","N/A","University","United Kingdom","British","4",4,2,2,0,5,"Do not know",NA,NA,NA,"Yes","No","No","No","Yes","No","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1500 conference participants|Executive group that manages the association and annual meeting|Elected council and elected president|Private-for-profit ownership structure",NA,NA,NA,NA,"1500 conference participants|Executive group that manages the annual meeting and a Council and president that manage the association|Non-elected executive, elected Council and elected President|Not-for-profit ownership structure",NA,NA,NA,NA,"118615629","608840729","110793134","38396264","820525935",3.03333333333333,NA,"N/A","N/A"
"439","2023-06-23 18:17:26","2023-06-26 09:52:33","IP Address","54",228907,"False","2023-07-03 09:52:39","R_2uJ0iYZkC7cExvK","email","EN","Consent to participate in this short survey","Researcher","University","Austria","Other","0",9,NA,NA,NA,NA,"No",NA,NA,NA,"No","No","No","No","Yes","No","No","No","Profile A","Profile A","Profile B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000 + conference participants|President that manages the association and annual meeting|Non-elected executive that appoints council and president|Cooperative ownership structure – membership ownership","1500 conference participants|Executive group that manages the annual meeting and a Council and president that manage the association|Non-elected executive, elected Council and elected President|Private-for-profit ownership structure","1500 conference participants|Council and President that manage the association and annual meeting|Non-elected executive, elected Council and appointed President|Not-for-profit ownership structure","2000 + conference participants|Council that manages the association and annual meeting|Non-elected executive, elected Council and elected President|Private-for-profit ownership structure",NA,"1500 conference participants|Executive group that manages the annual meeting and a Council and president that manage the association|Non-elected executive, elected Council and appointed President|Private-for-profit ownership structure","2000 + conference participants|President that manages the association and annual meeting|Non-elected executive, elected Council and elected President|Not-for-profit ownership structure","500 conference participants|Executive group that manages the association and annual meeting|Elected council and elected president|Not-for-profit ownership structure","1500 conference participants|Council and President that manage the association and annual meeting|Elected council that appoints a president|Cooperative ownership structure – membership ownership",NA,"306819014","276152222","171109942","888523852","415956848",3815.11666666667,NA,"N/A","N/A"
"440","2023-07-07 23:01:35","2023-07-07 23:02:29","IP Address","21",54,"False","2023-07-14 23:02:33","R_1Q3JLJRLciKrJTY","email","EN","Consent to participate in this short survey","Private Sector","Private Sector","Other","Other","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"205738757","228426127","122600013","455070511","971737485",0.9,NA,"N/A","N/A"
"441","2023-06-30 09:56:17","2023-06-30 10:06:17","IP Address","100",600,"True","2023-06-30 10:06:20","R_24e0PtYONAVDDyC","email","EN","Consent to participate in this short survey","Researcher","University","Germany","German","0",9,5,6,NA,NA,"No",NA,NA,NA,"Yes","No","No","No","Yes","Yes","No","No","Profile B","Profile B","Profile B","Profile B","Profile A","3","2","1","4","6","5","7",NA,"1000 conference participants|Council and President that manage the association and annual meeting|Elected council and elected president|Cooperative ownership structure – membership ownership","2000 + conference participants|Council and President that manage the association and annual meeting|Elected council that appoints a president|Private-for-profit ownership structure","2000 + conference participants|Council that manages the association and annual meeting|Elected council that appoints a president|Not-for-profit ownership structure","1000 conference participants|Council and President that manage the association and annual meeting|Elected council that appoints a president|Cooperative ownership structure – membership ownership","500 conference participants|Council and President that manage the association and annual meeting|Non-elected executive that appoints council and president|Cooperative ownership structure – membership ownership","2000 + conference participants|Council and President that manage the association and annual meeting|Non-elected executive that appoints council and president|Not-for-profit ownership structure","1000 conference participants|Council that manages the association and annual meeting|Non-elected executive that appoints council and president|Private-for-profit ownership structure","2000 + conference participants|Council that manages the association and annual meeting|Elected council that appoints a president|Private-for-profit ownership structure","500 conference participants|Executive group that manages the annual meeting and a Council and president that manage the association|Elected council and elected president|Not-for-profit ownership structure","1000 conference participants|Executive group that manages the association and annual meeting|Non-elected executive, elected Council and elected President|Not-for-profit ownership structure","555633638","421372057","193333471","615034559","894501699",10,28,"Straight","Woman"
"442","2023-06-29 18:01:43","2023-06-29 18:09:54","IP Address","100",491,"True","2023-06-29 18:09:55","R_2EbYHL61GrozPuU","email","EN","Consent to participate in this short survey","Post Doc","University","United Kingdom","British","5",7,5,5,5,5,"Yes","No",NA,"No","Yes","No","No","No","Yes","No","No","No","Profile B","Profile B","Profile B","Profile B","Profile B","2","3","1","7","5","4","6","1000","1500 conference participants|Executive group that manages the annual meeting and a Council and president that manage the association|Non-elected executive, elected Council and appointed President|Cooperative ownership structure – membership ownership","500 conference participants|Executive group that manages the annual meeting and a Council and president that manage the association|Elected council that appoints a president|Cooperative ownership structure – membership ownership","1500 conference participants|President that manages the association and annual meeting|Elected council and elected president|Not-for-profit ownership structure","2000 + conference participants|Council that manages the association and annual meeting|Elected council and elected president|Cooperative ownership structure – membership ownership","1000 conference participants|Executive group that manages the annual meeting and a Council and president that manage the association|Elected council and elected president|Cooperative ownership structure – membership ownership","2000 + conference participants|Council and President that manage the association and annual meeting|Non-elected executive, elected Council and appointed President|Cooperative ownership structure – membership ownership","1000 conference participants|Executive group that manages the association and annual meeting|Non-elected executive, elected Council and appointed President|Not-for-profit ownership structure","500 conference participants|Council that manages the association and annual meeting|Non-elected executive that appoints council and president|Cooperative ownership structure – membership ownership","2000 + conference participants|Council and President that manage the association and annual meeting|Elected council and elected president|Private-for-profit ownership structure","2000 + conference participants|Executive group that manages the association and annual meeting|Elected council that appoints a president|Not-for-profit ownership structure","501110337","987123205","847449875","88927971","820864251",8.18333333333333,35,"Gay","Man"
"443","2023-07-09 22:21:55","2023-07-09 22:29:34","IP Address","100",459,"True","2023-07-09 22:29:35","R_3Nyyh7paPYw9WCQ","email","EN","Consent to participate in this short survey","Student","University","Austria","Albanian","0",7,NA,NA,NA,NA,"Do not know",NA,NA,NA,"Yes","No","No","No","Yes","Yes","No","No","Profile A","Profile A","Profile B","Profile A","Profile B","1","5","2","4","6","3","7",NA,"2000 + conference participants|Council and President that manage the association and annual meeting|Non-elected executive, elected Council and appointed President|Private-for-profit ownership structure","1500 conference participants|Council that manages the association and annual meeting|Non-elected executive that appoints council and president|Cooperative ownership structure – membership ownership","1000 conference participants|President that manages the association and annual meeting|Non-elected executive, elected Council and elected President|Not-for-profit ownership structure","500 conference participants|Executive group that manages the association and annual meeting|Elected council that appoints a president|Private-for-profit ownership structure","1000 conference participants|Executive group that manages the annual meeting and a Council and president that manage the association|Elected council that appoints a president|Not-for-profit ownership structure","1000 conference participants|President that manages the association and annual meeting|Non-elected executive, elected Council and appointed President|Private-for-profit ownership structure","1500 conference participants|Executive group that manages the association and annual meeting|Non-elected executive, elected Council and elected President|Not-for-profit ownership structure","1000 conference participants|President that manages the association and annual meeting|Non-elected executive, elected Council and elected President|Cooperative ownership structure – membership ownership","1500 conference participants|Council and President that manage the association and annual meeting|Elected council and elected president|Cooperative ownership structure – membership ownership","1000 conference participants|Executive group that manages the annual meeting and a Council and president that manage the association|Non-elected executive that appoints council and president|Cooperative ownership structure – membership ownership","740288981","998472921","525487756","441261828","694814767",7.65,NA,"N/A","Woman"
"444","2023-06-30 11:34:16","2023-06-30 12:22:23","IP Address","100",2887,"True","2023-06-30 12:22:25","R_bD6L3W3TEnDEj1D","email","EN","Consent to participate in this short survey","Junior Faculty","University","Ireland","American","12",1,3,NA,NA,4,"Yes","Yes","Do not know",NA,"Yes","Yes","No","No","Yes","Yes","No","No","Profile B","Profile A","Profile B","Profile B","Profile B","2","3","1","4","5","6","7","200","2000 + conference participants|Council and President that manage the association and annual meeting|Non-elected executive that appoints council and president|Cooperative ownership structure – membership ownership","1500 conference participants|Council that manages the association and annual meeting|Non-elected executive, elected Council and elected President|Not-for-profit ownership structure","1500 conference participants|Council and President that manage the association and annual meeting|Elected council that appoints a president|Cooperative ownership structure – membership ownership","1500 conference participants|Council and President that manage the association and annual meeting|Elected council that appoints a president|Cooperative ownership structure – membership ownership","1500 conference participants|President that manages the association and annual meeting|Non-elected executive, elected Council and appointed President|Cooperative ownership structure – membership ownership","500 conference participants|Council that manages the association and annual meeting|Non-elected executive, elected Council and appointed President|Cooperative ownership structure – membership ownership","500 conference participants|Council that manages the association and annual meeting|Elected council and elected president|Cooperative ownership structure – membership ownership","2000 + conference participants|Executive group that manages the association and annual meeting|Elected council and elected president|Cooperative ownership structure – membership ownership","500 conference participants|Executive group that manages the association and annual meeting|Non-elected executive, elected Council and appointed President|Private-for-profit ownership structure","1500 conference participants|Executive group that manages the annual meeting and a Council and president that manage the association|Elected council and elected president|Private-for-profit ownership structure","496564148","177905994","963157417","942149948","517388807",48.1166666666667,39,"Gay","Man"
"445","2023-07-27 10:18:27","2023-07-27 10:55:21","IP Address","100",2213,"True","2023-07-27 10:55:22","R_1FDIqSEKsGEo696","email","EN","Consent to participate in this short survey","Junior Faculty","University","United Kingdom","Polish","5",9,8,8,8,8,"Yes","Yes","No",NA,"Yes","No","No","No","Yes","Yes","No","No","Profile A","Profile B","Profile A","Profile B","Profile A","4","5","1","3","6","2","7","500","1000 conference participants|Council and President that manage the association and annual meeting|Non-elected executive that appoints council and president|Cooperative ownership structure – membership ownership","2000 + conference participants|Council and President that manage the association and annual meeting|Non-elected executive, elected Council and elected President|Not-for-profit ownership structure","1500 conference participants|Executive group that manages the association and annual meeting|Non-elected executive that appoints council and president|Private-for-profit ownership structure","1000 conference participants|Executive group that manages the association and annual meeting|Elected council and elected president|Not-for-profit ownership structure","500 conference participants|Executive group that manages the association and annual meeting|Non-elected executive that appoints council and president|Cooperative ownership structure – membership ownership","1500 conference participants|Executive group that manages the association and annual meeting|Non-elected executive, elected Council and appointed President|Not-for-profit ownership structure","500 conference participants|Council and President that manage the association and annual meeting|Elected council and elected president|Cooperative ownership structure – membership ownership","1500 conference participants|Council that manages the association and annual meeting|Non-elected executive that appoints council and president|Private-for-profit ownership structure","1500 conference participants|Council that manages the association and annual meeting|Non-elected executive that appoints council and president|Private-for-profit ownership structure","1500 conference participants|Executive group that manages the annual meeting and a Council and president that manage the association|Elected council that appoints a president|Cooperative ownership structure – membership ownership","932470123","821509141","543638595","476571481","379879866",36.8833333333333,35,"Straight","Woman"
"446","2023-07-08 08:14:13","2023-07-08 08:20:26","IP Address","100",372,"True","2023-07-08 08:20:27","R_3rOsS7mgts1maXx","email","EN","Consent to participate in this short survey","Senior Faculty","University","Austria","German","12",9,5,5,1,2,"Yes","Yes","No",NA,"Yes","No","No","No","No","Yes","No","No","Profile B","Profile B","Profile B","Profile B","Profile A","7","2","1","5","3","4","6","200","500 conference participants|Executive group that manages the association and annual meeting|Non-elected executive, elected Council and elected President|Not-for-profit ownership structure","2000 + conference participants|Executive group that manages the association and annual meeting|Elected council and elected president|Private-for-profit ownership structure","1000 conference participants|Executive group that manages the association and annual meeting|Elected council and elected president|Cooperative ownership structure – membership ownership","500 conference participants|Council that manages the association and annual meeting|Elected council and elected president|Cooperative ownership structure – membership ownership","500 conference participants|Council and President that manage the association and annual meeting|Elected council that appoints a president|Private-for-profit ownership structure","500 conference participants|Executive group that manages the association and annual meeting|Non-elected executive that appoints council and president|Cooperative ownership structure – membership ownership","1000 conference participants|Executive group that manages the association and annual meeting|Elected council that appoints a president|Private-for-profit ownership structure","500 conference participants|President that manages the association and annual meeting|Elected council and elected president|Not-for-profit ownership structure","1500 conference participants|Council that manages the association and annual meeting|Non-elected executive, elected Council and appointed President|Private-for-profit ownership structure","1500 conference participants|Council that manages the association and annual meeting|Non-elected executive, elected Council and appointed President|Cooperative ownership structure – membership ownership","743711881","467049264","359072479","487356959","532726166",6.2,52,"Straight","Man"
"447","2023-06-29 17:33:19","2023-06-29 17:45:22","IP Address","100",723,"True","2023-06-29 17:45:23","R_3j0rAhCuDPAqoNp","email","EN","Consent to participate in this short survey","Senior Faculty","University","Canada","Dutch","5",4,4,3,0,2,"No",NA,NA,NA,"Yes","No","No","No","Yes","Yes","No","No","Profile B","Profile B","Profile B","Profile B","Profile B","3","5","1","6","7","2","4",NA,"500 conference participants|Executive group that manages the annual meeting and a Council and president that manage the association|Elected council that appoints a president|Not-for-profit ownership structure","1000 conference participants|Executive group that manages the association and annual meeting|Non-elected executive, elected Council and elected President|Cooperative ownership structure – membership ownership","1000 conference participants|Executive group that manages the annual meeting and a Council and president that manage the association|Elected council that appoints a president|Not-for-profit ownership structure","1500 conference participants|Council and President that manage the association and annual meeting|Non-elected executive, elected Council and appointed President|Not-for-profit ownership structure","1000 conference participants|President that manages the association and annual meeting|Non-elected executive, elected Council and elected President|Cooperative ownership structure – membership ownership","2000 + conference participants|Council that manages the association and annual meeting|Elected council that appoints a president|Cooperative ownership structure – membership ownership","1500 conference participants|Council and President that manage the association and annual meeting|Non-elected executive, elected Council and appointed President|Private-for-profit ownership structure","1000 conference participants|Executive group that manages the annual meeting and a Council and president that manage the association|Non-elected executive, elected Council and appointed President|Private-for-profit ownership structure","500 conference participants|Executive group that manages the association and annual meeting|Non-elected executive, elected Council and elected President|Not-for-profit ownership structure","2000 + conference participants|Executive group that manages the annual meeting and a Council and president that manage the association|Non-elected executive that appoints council and president|Cooperative ownership structure – membership ownership","561763926","875284725","858927918","574043277","763737245",12.05,44,"Straight","Woman"
"448","2023-06-19 08:20:39","2023-06-19 09:10:22","IP Address","100",2982,"True","2023-06-19 09:10:24","R_2dGyXGgF8heaqT5","email","EN","Consent to participate in this short survey","Post Doc","University","Norway","Norwegian","2",9,7,5,5,5,"Do not know",NA,NA,NA,"Yes","Yes","No","No","Yes","Yes","No","No","Profile B","Profile A","Profile A","Profile A","Profile B","7","2","1","3","4","6","5",NA,"2000 + conference participants|Executive group that manages the annual meeting and a Council and president that manage the association|Elected council and elected president|Not-for-profit ownership structure","1500 conference participants|President that manages the association and annual meeting|Non-elected executive, elected Council and elected President|Not-for-profit ownership structure","500 conference participants|Council that manages the association and annual meeting|Elected council and elected president|Private-for-profit ownership structure","500 conference participants|President that manages the association and annual meeting|Elected council that appoints a president|Not-for-profit ownership structure","500 conference participants|Council that manages the association and annual meeting|Non-elected executive, elected Council and appointed President|Private-for-profit ownership structure","2000 + conference participants|Executive group that manages the annual meeting and a Council and president that manage the association|Non-elected executive, elected Council and elected President|Cooperative ownership structure – membership ownership","1000 conference participants|Council and President that manage the association and annual meeting|Elected council and elected president|Cooperative ownership structure – membership ownership","1000 conference participants|Council and President that manage the association and annual meeting|Elected council that appoints a president|Cooperative ownership structure – membership ownership","2000 + conference participants|Executive group that manages the association and annual meeting|Elected council that appoints a president|Not-for-profit ownership structure","500 conference participants|Council and President that manage the association and annual meeting|Elected council that appoints a president|Cooperative ownership structure – membership ownership","847557640","346940748","959484659","542849711","420022139",49.7,32,"Straight","Woman"
"449","2023-07-09 18:38:56","2023-07-09 18:48:11","IP Address","100",554,"True","2023-07-09 18:48:12","R_3lVMs5mXTmraF1H","email","EN","Consent to participate in this short survey","Senior Faculty","University","United States","American","7",10,10,10,10,10,"Yes","Do not know",NA,NA,"Yes","Yes","No","No","Yes","Yes","No","No","Profile B","Profile B","Profile A","Profile A","Profile B","4","3","1","5","7","2","6","1000","500 conference participants|Council and President that manage the association and annual meeting|Non-elected executive that appoints council and president|Not-for-profit ownership structure","1500 conference participants|Council and President that manage the association and annual meeting|Elected council and elected president|Private-for-profit ownership structure","2000 + conference participants|Executive group that manages the annual meeting and a Council and president that manage the association|Elected council that appoints a president|Private-for-profit ownership structure","2000 + conference participants|Council that manages the association and annual meeting|Elected council that appoints a president|Not-for-profit ownership structure","1500 conference participants|Executive group that manages the association and annual meeting|Non-elected executive that appoints council and president|Cooperative ownership structure – membership ownership","1000 conference participants|President that manages the association and annual meeting|Non-elected executive, elected Council and appointed President|Cooperative ownership structure – membership ownership","2000 + conference participants|President that manages the association and annual meeting|Elected council that appoints a president|Private-for-profit ownership structure","1000 conference participants|Executive group that manages the annual meeting and a Council and president that manage the association|Elected council and elected president|Cooperative ownership structure – membership ownership","2000 + conference participants|Council and President that manage the association and annual meeting|Non-elected executive, elected Council and appointed President|Not-for-profit ownership structure","2000 + conference participants|Council that manages the association and annual meeting|Elected council and elected president|Cooperative ownership structure – membership ownership","450161483","676776159","884340495","35233191","730941510",9.23333333333333,48,"Straight","Man"
"450","2023-06-30 09:17:48","2023-06-30 09:22:59","IP Address","100",311,"True","2023-06-30 09:23:00","R_3dYxhmSieR3pi2i","email","EN","Consent to participate in this short survey","Student","University","Italy","Italian","0",6,3,2,5,2,"No",NA,NA,NA,"No","No","No","No","No","No","No","No","Profile B","Profile B","Profile B","Profile B","Profile A","2","3","1","6","4","5","7",NA,"1500 conference participants|Council and President that manage the association and annual meeting|Elected council and elected president|Private-for-profit ownership structure","2000 + conference participants|Council that manages the association and annual meeting|Elected council and elected president|Not-for-profit ownership structure","2000 + conference participants|President that manages the association and annual meeting|Non-elected executive, elected Council and appointed President|Cooperative ownership structure – membership ownership","500 conference participants|President that manages the association and annual meeting|Non-elected executive, elected Council and appointed President|Cooperative ownership structure – membership ownership","1000 conference participants|Executive group that manages the annual meeting and a Council and president that manage the association|Non-elected executive, elected Council and appointed President|Private-for-profit ownership structure","500 conference participants|Executive group that manages the association and annual meeting|Non-elected executive that appoints council and president|Private-for-profit ownership structure","1500 conference participants|Council that manages the association and annual meeting|Non-elected executive that appoints council and president|Not-for-profit ownership structure","1000 conference participants|Council and President that manage the association and annual meeting|Non-elected executive, elected Council and elected President|Private-for-profit ownership structure","500 conference participants|Council and President that manage the association and annual meeting|Elected council and elected president|Not-for-profit ownership structure","1500 conference participants|Executive group that manages the annual meeting and a Council and president that manage the association|Non-elected executive that appoints council and president|Cooperative ownership structure – membership ownership","443181411","69766544","513906889","859578396","584330183",5.18333333333333,28,"Straight","Woman"
"451","2023-07-02 15:48:23","2023-07-02 15:55:00","IP Address","100",397,"True","2023-07-02 15:55:02","R_20MzLyiah8Gqqq8","email","EN","Consent to participate in this short survey","Junior Faculty","University","United Kingdom","German","10",10,10,10,10,10,"Yes","Yes","Do not know",NA,"No","No","No","No","Yes","Yes","Yes","No","Profile A","Profile B","Profile B","Profile A","Profile B","6","2","1","3","5","4","7","200","1500 conference participants|Executive group that manages the association and annual meeting|Non-elected executive, elected Council and elected President|Not-for-profit ownership structure","2000 + conference participants|Executive group that manages the association and annual meeting|Elected council and elected president|Cooperative ownership structure – membership ownership","1000 conference participants|Executive group that manages the association and annual meeting|Elected council and elected president|Cooperative ownership structure – membership ownership","500 conference participants|Council and President that manage the association and annual meeting|Non-elected executive that appoints council and president|Cooperative ownership structure – membership ownership","1500 conference participants|Executive group that manages the association and annual meeting|Non-elected executive that appoints council and president|Private-for-profit ownership structure","1500 conference participants|President that manages the association and annual meeting|Elected council and elected president|Cooperative ownership structure – membership ownership","1000 conference participants|President that manages the association and annual meeting|Non-elected executive that appoints council and president|Private-for-profit ownership structure","1000 conference participants|Council and President that manage the association and annual meeting|Non-elected executive, elected Council and appointed President|Private-for-profit ownership structure","2000 + conference participants|Executive group that manages the annual meeting and a Council and president that manage the association|Non-elected executive, elected Council and elected President|Cooperative ownership structure – membership ownership","1000 conference participants|Executive group that manages the annual meeting and a Council and president that manage the association|Non-elected executive, elected Council and appointed President|Not-for-profit ownership structure","438818070","361818326","450095548","889112252","359523168",6.61666666666667,42,"Straight","Man"
"452","2023-06-26 10:02:43","2023-06-26 10:10:58","IP Address","100",494,"True","2023-06-26 10:10:59","R_27lNh8G7btqQuzS","email","EN","Consent to participate in this short survey","Senior Faculty","University","Other","German","0",10,6,7,3,5,"Yes","Yes","Yes",NA,"Yes","Yes","No","No","Yes","Yes","No","No","Profile B","Profile A","Profile B","Profile A","Profile A","7","6","1","3","2","4","5","200","500 conference participants|Council that manages the association and annual meeting|Non-elected executive, elected Council and elected President|Cooperative ownership structure – membership ownership","1500 conference participants|Executive group that manages the association and annual meeting|Non-elected executive that appoints council and president|Cooperative ownership structure – membership ownership","2000 + conference participants|Executive group that manages the association and annual meeting|Elected council that appoints a president|Private-for-profit ownership structure","2000 + conference participants|President that manages the association and annual meeting|Non-elected executive that appoints council and president|Cooperative ownership structure – membership ownership","500 conference participants|Executive group that manages the association and annual meeting|Non-elected executive that appoints council and president|Private-for-profit ownership structure","2000 + conference participants|Executive group that manages the annual meeting and a Council and president that manage the association|Non-elected executive that appoints council and president|Cooperative ownership structure – membership ownership","2000 + conference participants|Council that manages the association and annual meeting|Non-elected executive, elected Council and elected President|Cooperative ownership structure – membership ownership","1500 conference participants|President that manages the association and annual meeting|Non-elected executive that appoints council and president|Private-for-profit ownership structure","1000 conference participants|Executive group that manages the association and annual meeting|Non-elected executive, elected Council and appointed President|Cooperative ownership structure – membership ownership","500 conference participants|Council that manages the association and annual meeting|Elected council that appoints a president|Cooperative ownership structure – membership ownership","839348939","220763588","838130718","641798019","744916280",8.23333333333333,40,"Bisexual","Woman"
"453","2023-06-20 18:09:56","2023-06-20 18:12:32","IP Address","54",155,"False","2023-06-27 18:12:35","R_2TpJfz7q6GiDI0W","email","EN","Consent to participate in this short survey","Student","University","Germany","Swiss","1",10,NA,NA,NA,NA,"Do not know",NA,NA,NA,"No","No","No","No","Yes","No","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"607958670","799485890","344678227","474512753","382732610",2.58333333333333,NA,"N/A","N/A"
"454","2023-06-20 17:51:32","2023-06-20 18:02:00","IP Address","100",627,"True","2023-06-20 18:02:01","R_bOX101VVkK2pK6Z","email","EN","Consent to participate in this short survey","Senior Faculty","University","N/A","N/A","10",7,5,2,2,1,"Do not know",NA,NA,NA,"Yes","Yes","Yes","No","Yes","Yes","No","No","Profile A","Profile B","Profile A","Profile A","Profile A","5","4","1","6","2","3","7",NA,"1000 conference participants|Executive group that manages the association and annual meeting|Elected council that appoints a president|Private-for-profit ownership structure","500 conference participants|Executive group that manages the association and annual meeting|Non-elected executive that appoints council and president|Cooperative ownership structure – membership ownership","500 conference participants|Executive group that manages the association and annual meeting|Non-elected executive, elected Council and elected President|Private-for-profit ownership structure","500 conference participants|Council that manages the association and annual meeting|Elected council that appoints a president|Cooperative ownership structure – membership ownership","500 conference participants|Council that manages the association and annual meeting|Non-elected executive, elected Council and appointed President|Private-for-profit ownership structure","2000 + conference participants|President that manages the association and annual meeting|Elected council and elected president|Cooperative ownership structure – membership ownership","1000 conference participants|Council and President that manage the association and annual meeting|Elected council that appoints a president|Private-for-profit ownership structure","500 conference participants|Executive group that manages the association and annual meeting|Non-elected executive, elected Council and appointed President|Cooperative ownership structure – membership ownership","2000 + conference participants|Executive group that manages the annual meeting and a Council and president that manage the association|Elected council that appoints a president|Cooperative ownership structure – membership ownership","1000 conference participants|President that manages the association and annual meeting|Non-elected executive, elected Council and appointed President|Private-for-profit ownership structure","810631128","302297448","15109240","491257181","19144275",10.45,44,"Straight","Man"
"455","2023-06-28 17:25:41","2023-06-28 17:29:58","IP Address","100",256,"True","2023-06-28 17:29:59","R_3HLGPWpQu62pTaG","email","EN","Consent to participate in this short survey","Post Doc","University","Switzerland","Swiss","4",8,8,7,3,3,"Do not know",NA,NA,NA,"Yes","No","No","No","Yes","Yes","No","No","Profile B","Profile B","Profile A","Profile B","Profile A","2","6","1","5","7","3","4",NA,"1000 conference participants|Council and President that manage the association and annual meeting|Non-elected executive, elected Council and appointed President|Private-for-profit ownership structure","1000 conference participants|Executive group that manages the association and annual meeting|Elected council and elected president|Cooperative ownership structure – membership ownership","500 conference participants|Council and President that manage the association and annual meeting|Non-elected executive, elected Council and appointed President|Private-for-profit ownership structure","1500 conference participants|Executive group that manages the annual meeting and a Council and president that manage the association|Non-elected executive, elected Council and elected President|Cooperative ownership structure – membership ownership","500 conference participants|President that manages the association and annual meeting|Non-elected executive, elected Council and elected President|Cooperative ownership structure – membership ownership","1000 conference participants|President that manages the association and annual meeting|Non-elected executive that appoints council and president|Private-for-profit ownership structure","2000 + conference participants|President that manages the association and annual meeting|Non-elected executive that appoints council and president|Cooperative ownership structure – membership ownership","1000 conference participants|Executive group that manages the association and annual meeting|Non-elected executive, elected Council and elected President|Cooperative ownership structure – membership ownership","1500 conference participants|President that manages the association and annual meeting|Elected council that appoints a president|Private-for-profit ownership structure","500 conference participants|Council and President that manage the association and annual meeting|Non-elected executive, elected Council and elected President|Not-for-profit ownership structure","353495579","392704872","609433296","516991874","127879074",4.26666666666667,34,"Straight","Man"
